#
# contig_name	read_name
#
minuta_rep_c4241	GO1G54I02F0KGU
minuta_rep_c4241	GO1G54I02I2DHL
minuta_rep_c4241	GO1G54I02HAHER
minuta_rep_c4241	GO1G54I02HDBYT
minuta_rep_c4241	GO1G54I02G3PJ4
minuta_rep_c4241	GO1G54I02JBO78
minuta_rep_c4242	GO1G54I02FFEVB
minuta_rep_c4242	GO1G54I02IH9RB
minuta_rep_c4242	GO1G54I02FKTSX
minuta_rep_c4242	GO1G54I02F2EAI
minuta_rep_c4242	GO1G54I02HW37U
minuta_rep_c4242	GO1G54I02H4TZC
minuta_rep_c4242	GO1G54I02IZQYX
minuta_rep_c4242	GO1G54I02HUILF
minuta_c4243	GO1G54I02I1JOE
minuta_c4243	GO1G54I02IA730
minuta_c4243	GO1G54I02F7E5I
minuta_c4243	GO1G54I02G1Z3A
minuta_c4243	GO1G54I02FCLIQ
minuta_c4243	GO1G54I02I8214
minuta_c4243	GO1G54I02JKAV4
minuta_c4243	GO1G54I02GNGT7
minuta_rep_c4244	GO1G54I02GZ098
minuta_rep_c4244	GO1G54I02GM1NG
minuta_rep_c4244	GO1G54I02GOO4N
minuta_rep_c4244	GO1G54I02FTI55
minuta_rep_c4244	GO1G54I02H6A3A
minuta_rep_c4244	GO1G54I02HX7VK
minuta_rep_c4244	GO1G54I02F0MD6
minuta_c4245	GO1G54I02I7S3H
minuta_c4245	GO1G54I02H2T1B
minuta_c4245	GO1G54I02I878K
minuta_c4245	GO1G54I02JZK3S
minuta_c4245	GO1G54I02GKWZG
minuta_c4245	GO1G54I02GKHGD
minuta_rep_c4246	GO1G54I02FOV68
minuta_rep_c4246	GO1G54I02IYWPF
minuta_rep_c4246	GO1G54I02JNC59
minuta_rep_c4246	GO1G54I02IXEE0
minuta_rep_c4246	GO1G54I02GY938
minuta_rep_c4247	GO1G54I02GR538
minuta_rep_c4247	GO1G54I02GP0XP
minuta_rep_c4247	GO1G54I02GURLT
minuta_rep_c4247	GO1G54I02JXIZG
minuta_rep_c4247	GO1G54I02GUWU0
minuta_rep_c4247	GO1G54I02GW4TR
minuta_rep_c4247	GO1G54I02JP31N
minuta_rep_c4248	GO1G54I02GWDK3
minuta_rep_c4248	GO1G54I02ICEL1
minuta_rep_c4248	GO1G54I02JBBBY
minuta_rep_c4248	GO1G54I02JJOIF
minuta_rep_c4248	GO1G54I02H7DY3
minuta_rep_c4248	GO1G54I02ICWZ1
minuta_rep_c4248	GO1G54I02GRF2N
minuta_c4249	GO1G54I02IG0A9
minuta_c4249	GO1G54I02G3GDN
minuta_c4249	GO1G54I02IAY3I
minuta_c4249	GO1G54I02J3EUJ
minuta_c4249	GO1G54I02HIC68
minuta_c4249	GO1G54I02JEJRQ
minuta_c4249	GO1G54I02IXBYS
minuta_c4249	GO1G54I02GNF46
minuta_rep_c4250	GO1G54I02HR0PU
minuta_rep_c4250	GO1G54I02JM41J
minuta_rep_c4250	GO1G54I02H2GVY
minuta_rep_c4250	GO1G54I02HS3OT
minuta_rep_c4250	GO1G54I02H10R0
minuta_rep_c4250	GO1G54I02IJ2VU
minuta_rep_c4251	GO1G54I02HU7U9
minuta_rep_c4251	GO1G54I02FKQ0I
minuta_rep_c4251	GO1G54I02JZRVJ
minuta_rep_c4251	GO1G54I02G4B3S
minuta_rep_c4251	GO1G54I02FYW06
minuta_rep_c4251	GO1G54I02J5O2T
minuta_rep_c4251	GO1G54I02JBE6Q
minuta_rep_c4252	GO1G54I02FWHBQ
minuta_rep_c4252	GO1G54I02HY5AG
minuta_rep_c4252	GO1G54I02IZTFU
minuta_rep_c4252	GO1G54I02GQ3VG
minuta_rep_c4252	GO1G54I02I950X
minuta_rep_c4252	GO1G54I02J2CSE
minuta_rep_c4252	GO1G54I02H52NP
minuta_rep_c4253	GO1G54I02GIBG4
minuta_rep_c4253	GO1G54I02J0MEY
minuta_rep_c4253	GO1G54I02JAYD0
minuta_rep_c4253	GO1G54I02HKLGG
minuta_rep_c4253	GO1G54I02HWBB6
minuta_rep_c4253	GO1G54I02GQOQG
minuta_rep_c4254	GO1G54I02GSCWY
minuta_rep_c4254	GO1G54I02INR5A
minuta_rep_c4254	GO1G54I02J0OV9
minuta_rep_c4254	GO1G54I02IRF3J
minuta_rep_c4254	GO1G54I02HLA97
minuta_rep_c4254	GO1G54I02HQ3UZ
minuta_rep_c4254	GO1G54I02G8HIP
minuta_c4255	GO1G54I02I9MHY
minuta_c4255	GO1G54I02FW27L
minuta_c4255	GO1G54I02JWA6M
minuta_c4255	GO1G54I02HRAB2
minuta_c4255	GO1G54I02F31KH
minuta_c4255	GO1G54I02GHG8F
minuta_c4255	GO1G54I02HBBG7
minuta_rep_c4256	GO1G54I02IEP0F
minuta_rep_c4256	GO1G54I02IXLB7
minuta_rep_c4256	GO1G54I02IJP61
minuta_rep_c4256	GO1G54I02F4ACY
minuta_rep_c4256	GO1G54I02JIR3O
minuta_rep_c4256	GO1G54I02F5WBS
minuta_rep_c4256	GO1G54I02HU1RQ
minuta_rep_c4256	GO1G54I02HAK4L
minuta_rep_c4257	GO1G54I02ICUFB
minuta_rep_c4257	GO1G54I02HQ3EX
minuta_rep_c4257	GO1G54I02HCAMC
minuta_rep_c4257	GO1G54I02HKJ4N
minuta_rep_c4257	GO1G54I02G0JP4
minuta_rep_c4258	GO1G54I02ITG6Y
minuta_rep_c4258	GO1G54I02G71JM
minuta_rep_c4258	GO1G54I02FZHD0
minuta_rep_c4258	GO1G54I02JCHRM
minuta_rep_c4258	GO1G54I02ILD0M
minuta_rep_c4258	GO1G54I02GL2TK
minuta_rep_c4259	GO1G54I02F97TJ
minuta_rep_c4259	GO1G54I02JOS09
minuta_rep_c4259	GO1G54I02FQ77V
minuta_rep_c4259	GO1G54I02IEIYP
minuta_rep_c4259	GO1G54I02IN783
minuta_rep_c4259	GO1G54I02GATNJ
minuta_rep_c4259	GO1G54I02HQZS8
minuta_rep_c4259	GO1G54I02IZXD6
minuta_rep_c4260	GO1G54I02JABFH
minuta_rep_c4260	GO1G54I02J1M9M
minuta_rep_c4260	GO1G54I02IK10V
minuta_rep_c4260	GO1G54I02HSB9L
minuta_rep_c4260	GO1G54I02IY1B6
minuta_rep_c4261	GO1G54I02FKK1H
minuta_rep_c4261	GO1G54I02FI9M6
minuta_rep_c4261	GO1G54I02IMG93
minuta_rep_c4261	GO1G54I02GRE3Z
minuta_rep_c4261	GO1G54I02JUS39
minuta_rep_c4261	GO1G54I02G2LVG
minuta_rep_c4262	GO1G54I02F57S0
minuta_rep_c4262	GO1G54I02H9I95
minuta_rep_c4262	GO1G54I02H3APC
minuta_rep_c4262	GO1G54I02JKYQD
minuta_rep_c4262	GO1G54I02GN0WY
minuta_rep_c4263	GO1G54I02F4VPD
minuta_rep_c4263	GO1G54I02HDOBA
minuta_rep_c4263	GO1G54I02JJE0R
minuta_rep_c4263	GO1G54I02I8ZJV
minuta_rep_c4263	GO1G54I02H8D7G
minuta_rep_c4263	GO1G54I02JWRG9
minuta_rep_c4264	GO1G54I02JYZ2I
minuta_rep_c4264	GO1G54I02JUO4Q
minuta_rep_c4264	GO1G54I02I3252
minuta_rep_c4264	GO1G54I02FMFV4
minuta_rep_c4264	GO1G54I02G1SQL
minuta_rep_c4265	GO1G54I02I47C7
minuta_rep_c4265	GO1G54I02HPRTU
minuta_rep_c4265	GO1G54I02GCQHP
minuta_rep_c4265	GO1G54I02G0R0C
minuta_rep_c4265	GO1G54I02F5XEF
minuta_rep_c4265	GO1G54I02FBLHX
minuta_rep_c4265	GO1G54I02FLMBI
minuta_c4266	GO1G54I02GJ5D7
minuta_c4266	GO1G54I02GSYPK
minuta_c4266	GO1G54I02FY0G2
minuta_c4266	GO1G54I02G61GZ
minuta_c4266	GO1G54I02IV28K
minuta_c4266	GO1G54I02F7U1F
minuta_c4266	GO1G54I02GVF6Q
minuta_c4266	GO1G54I02GIF3H
minuta_c4267	GO1G54I02HOTV2
minuta_c4267	GO1G54I02IWF65
minuta_c4267	GO1G54I02FD9ZW
minuta_c4267	GO1G54I02IHJ5X
minuta_c4267	GO1G54I02HXL2J
minuta_c4267	GO1G54I02GC78Y
minuta_c4267	GO1G54I02JUJMG
minuta_rep_c4268	GO1G54I02GN6SP
minuta_rep_c4268	GO1G54I02G7JRO
minuta_rep_c4268	GO1G54I02HIB4N
minuta_rep_c4268	GO1G54I02G6VOJ
minuta_rep_c4268	GO1G54I02H8VRF
minuta_rep_c4268	GO1G54I02I01YM
minuta_rep_c4268	GO1G54I02FURSY
minuta_rep_c4268	GO1G54I02GZ4U6
minuta_rep_c4269	GO1G54I02GB0K9
minuta_rep_c4269	GO1G54I02JFNTF
minuta_rep_c4269	GO1G54I02H1XLF
minuta_rep_c4269	GO1G54I02G2I24
minuta_rep_c4269	GO1G54I02JELWH
minuta_rep_c4270	GO1G54I02HRIHD
minuta_rep_c4270	GO1G54I02FE63A
minuta_rep_c4270	GO1G54I02GU46Y
minuta_rep_c4270	GO1G54I02FFV2H
minuta_rep_c4270	GO1G54I02I2QJ7
minuta_rep_c4271	GO1G54I02G7L6B
minuta_rep_c4271	GO1G54I02HVNH9
minuta_rep_c4271	GO1G54I02GLI4H
minuta_rep_c4271	GO1G54I02F12HV
minuta_rep_c4271	GO1G54I02I8YXY
minuta_rep_c4271	GO1G54I02IQI62
minuta_rep_c4271	GO1G54I02FPJXQ
minuta_c4272	GO1G54I02JWKXC
minuta_c4272	GO1G54I02FYXZM
minuta_c4272	GO1G54I02HEV9F
minuta_c4272	GO1G54I02IMB9W
minuta_c4272	GO1G54I02FG9PO
minuta_c4272	GO1G54I02IWUSQ
minuta_c4272	GO1G54I02IKHW2
minuta_rep_c4273	GO1G54I02FO2BP
minuta_rep_c4273	GO1G54I02HALFP
minuta_rep_c4273	GO1G54I02IGDJ2
minuta_rep_c4273	GO1G54I02HW98M
minuta_rep_c4273	GO1G54I02GA28L
minuta_c4274	GO1G54I02IV5DL
minuta_c4274	GO1G54I02GDVD6
minuta_c4274	GO1G54I02FX9D5
minuta_c4274	GO1G54I02IGEID
minuta_c4274	GO1G54I02HA99Q
minuta_c4274	GO1G54I02HLMJA
minuta_c4274	GO1G54I02GSXQR
minuta_c4275	GO1G54I02HFPJ2
minuta_c4275	GO1G54I02HEU7T
minuta_c4275	GO1G54I02GT9A8
minuta_c4275	GO1G54I02FH4FB
minuta_c4275	GO1G54I02FSQX1
minuta_c4275	GO1G54I02J1FDM
minuta_c4275	GO1G54I02INEVG
minuta_c4275	GO1G54I02F3043
minuta_c4276	GO1G54I02FJE4N
minuta_c4276	GO1G54I02F4E01
minuta_c4276	GO1G54I02HX918
minuta_c4276	GO1G54I02FSQFB
minuta_c4276	GO1G54I02JMKPD
minuta_c4276	GO1G54I02JQLSH
minuta_rep_c4277	GO1G54I02F0LP9
minuta_rep_c4277	GO1G54I02HK756
minuta_rep_c4277	GO1G54I02IYG2A
minuta_rep_c4277	GO1G54I02G02SK
minuta_rep_c4277	GO1G54I02HS2WM
minuta_rep_c4278	GO1G54I02GFMEY
minuta_rep_c4278	GO1G54I02INFVS
minuta_rep_c4278	GO1G54I02HWAFO
minuta_rep_c4278	GO1G54I02G93FE
minuta_rep_c4278	GO1G54I02HJ7Q7
minuta_rep_c4278	GO1G54I02H9ZDY
minuta_rep_c4278	GO1G54I02J21N9
minuta_c4279	GO1G54I02J1GTW
minuta_c4279	GO1G54I02JVS2O
minuta_c4279	GO1G54I02IXZ15
minuta_c4279	GO1G54I02JJLA8
minuta_c4279	GO1G54I02IM9J7
minuta_c4279	GO1G54I02IHFCD
minuta_rep_c4280	GO1G54I02GXMLE
minuta_rep_c4280	GO1G54I02FU7TZ
minuta_rep_c4280	GO1G54I02JDS9V
minuta_rep_c4280	GO1G54I02FRZ3E
minuta_rep_c4280	GO1G54I02J3Y4T
minuta_rep_c4280	GO1G54I02JIVIL
minuta_c4281	GO1G54I02I19NZ
minuta_c4281	GO1G54I02JVKTR
minuta_c4281	GO1G54I02FHMKS
minuta_c4281	GO1G54I02H4C2Z
minuta_c4281	GO1G54I02F1AHX
minuta_c4281	GO1G54I02I4CNZ
minuta_c4281	GO1G54I02H25T6
minuta_c4281	GO1G54I02I0U14
minuta_rep_c4282	GO1G54I02H9LHN
minuta_rep_c4282	GO1G54I02HCS04
minuta_rep_c4282	GO1G54I02GYXVJ
minuta_rep_c4282	GO1G54I02FHYLJ
minuta_rep_c4282	GO1G54I02GTT0A
minuta_rep_c4282	GO1G54I02JVI52
minuta_c4283	GO1G54I02FOW74
minuta_c4283	GO1G54I02JI12W
minuta_c4283	GO1G54I02HFNH7
minuta_c4283	GO1G54I02H7GVB
minuta_c4283	GO1G54I02GREDU
minuta_c4283	GO1G54I02IAR82
minuta_rep_c4284	GO1G54I02JJ9CY
minuta_rep_c4284	GO1G54I02IS25S
minuta_rep_c4284	GO1G54I02JZG85
minuta_rep_c4284	GO1G54I02JRBD7
minuta_rep_c4284	GO1G54I02GN0UR
minuta_rep_c4284	GO1G54I02IXAFQ
minuta_rep_c4284	GO1G54I02GWRBV
minuta_rep_c4284	GO1G54I02IX962
minuta_rep_c4285	GO1G54I02F1BDO
minuta_rep_c4285	GO1G54I02FNAP5
minuta_rep_c4285	GO1G54I02F0RE6
minuta_rep_c4285	GO1G54I02HCHU1
minuta_rep_c4285	GO1G54I02IMJIZ
minuta_rep_c4285	GO1G54I02FEK8P
minuta_rep_c4285	GO1G54I02JBX21
minuta_rep_c4286	GO1G54I02F0BU1
minuta_rep_c4286	GO1G54I02GUDPK
minuta_rep_c4286	GO1G54I02FMWPD
minuta_rep_c4286	GO1G54I02IX72T
minuta_rep_c4286	GO1G54I02H0Z3X
minuta_c4287	GO1G54I02GVHZY
minuta_c4287	GO1G54I02GR4CX
minuta_c4287	GO1G54I02HQFBM
minuta_c4287	GO1G54I02I2SC6
minuta_c4287	GO1G54I02HWTSG
minuta_c4287	GO1G54I02H28A9
minuta_c4287	GO1G54I02FEFL5
minuta_rep_c4288	GO1G54I02JRZW7
minuta_rep_c4288	GO1G54I02JY79M
minuta_rep_c4288	GO1G54I02JKYMD
minuta_rep_c4288	GO1G54I02GSM19
minuta_rep_c4288	GO1G54I02GSHGK
minuta_rep_c4288	GO1G54I02IRJMA
minuta_rep_c4288	GO1G54I02IW3VJ
minuta_rep_c4288	GO1G54I02HRVEP
minuta_rep_c4289	GO1G54I02FV23U
minuta_rep_c4289	GO1G54I02HZNS1
minuta_rep_c4289	GO1G54I02HMO1J
minuta_rep_c4289	GO1G54I02JLUTT
minuta_rep_c4289	GO1G54I02GAKAD
minuta_rep_c4289	GO1G54I02G7FX0
minuta_rep_c4290	GO1G54I02FFBIT
minuta_rep_c4290	GO1G54I02HTDFK
minuta_rep_c4290	GO1G54I02JWDH6
minuta_rep_c4290	GO1G54I02H4TQ0
minuta_rep_c4290	GO1G54I02HBIH2
minuta_rep_c4290	GO1G54I02IHXX6
minuta_rep_c4290	GO1G54I02IH39R
minuta_rep_c4291	GO1G54I02H299A
minuta_rep_c4291	GO1G54I02I4FYT
minuta_rep_c4291	GO1G54I02HMGJL
minuta_rep_c4291	GO1G54I02HH2AT
minuta_rep_c4291	GO1G54I02JMWVF
minuta_rep_c4292	GO1G54I02ISDEB
minuta_rep_c4292	GO1G54I02HDFIY
minuta_rep_c4292	GO1G54I02F2CV4
minuta_rep_c4292	GO1G54I02F3JMB
minuta_rep_c4292	GO1G54I02INVW5
minuta_rep_c4292	GO1G54I02J3LF0
minuta_rep_c4292	GO1G54I02G772N
minuta_rep_c4293	GO1G54I02G7GTK
minuta_rep_c4293	GO1G54I02HUJ3T
minuta_rep_c4293	GO1G54I02FWNFL
minuta_rep_c4293	GO1G54I02F5UWS
minuta_rep_c4293	GO1G54I02HK6DB
minuta_rep_c4293	GO1G54I02HI5MA
minuta_rep_c4294	GO1G54I02FWSYX
minuta_rep_c4294	GO1G54I02IER2U
minuta_rep_c4294	GO1G54I02I5585
minuta_rep_c4294	GO1G54I02FQNGZ
minuta_rep_c4294	GO1G54I02IHZU0
minuta_rep_c4294	GO1G54I02I84O1
minuta_rep_c4295	GO1G54I02GTBP1
minuta_rep_c4295	GO1G54I02GSCQU
minuta_rep_c4295	GO1G54I02GNHJV
minuta_rep_c4295	GO1G54I02HWBQX
minuta_rep_c4295	GO1G54I02H9RUL
minuta_rep_c4295	GO1G54I02JS2QE
minuta_rep_c4295	GO1G54I02IF2Q3
minuta_rep_c4295	GO1G54I02GY3UN
minuta_rep_c4296	GO1G54I02GMB6H
minuta_rep_c4296	GO1G54I02HUZAJ
minuta_rep_c4296	GO1G54I02GT0GP
minuta_rep_c4296	GO1G54I02IXNTN
minuta_rep_c4296	GO1G54I02G4QT4
minuta_rep_c4296	GO1G54I02JN5FA
minuta_rep_c4296	GO1G54I02JTH3U
minuta_rep_c4297	GO1G54I02GZJFB
minuta_rep_c4297	GO1G54I02GULWR
minuta_rep_c4297	GO1G54I02IZ2DK
minuta_rep_c4297	GO1G54I02G1UMB
minuta_rep_c4297	GO1G54I02FODZW
minuta_rep_c4297	GO1G54I02F13IU
minuta_rep_c4297	GO1G54I02H8FNG
minuta_rep_c4298	GO1G54I02IXZOA
minuta_rep_c4298	GO1G54I02GV5ZL
minuta_rep_c4298	GO1G54I02GZ50I
minuta_rep_c4298	GO1G54I02IVPZN
minuta_rep_c4298	GO1G54I02HGGSU
minuta_rep_c4298	GO1G54I02JMOI1
minuta_rep_c4299	GO1G54I02HTNJS
minuta_rep_c4299	GO1G54I02GDED5
minuta_rep_c4299	GO1G54I02G96WJ
minuta_rep_c4299	GO1G54I02IC53N
minuta_rep_c4299	GO1G54I02GS9HP
minuta_rep_c4299	GO1G54I02GDE8H
minuta_rep_c4300	GO1G54I02H18LF
minuta_rep_c4300	GO1G54I02J1CNT
minuta_rep_c4300	GO1G54I02FDITZ
minuta_rep_c4300	GO1G54I02G37GH
minuta_rep_c4300	GO1G54I02F8A6E
minuta_c4301	GO1G54I02J00QW
minuta_c4301	GO1G54I02FMMIE
minuta_c4301	GO1G54I02JUIRG
minuta_c4301	GO1G54I02FTYUM
minuta_c4301	GO1G54I02H1Q2X
minuta_c4301	GO1G54I02HLUU3
minuta_c4301	GO1G54I02GGSNL
minuta_rep_c4302	GO1G54I02JG762
minuta_rep_c4302	GO1G54I02ISIWD
minuta_rep_c4302	GO1G54I02IB94V
minuta_rep_c4302	GO1G54I02GP7MG
minuta_rep_c4302	GO1G54I02I6DUE
minuta_rep_c4302	GO1G54I02GEGCA
minuta_rep_c4303	GO1G54I02GGCJJ
minuta_rep_c4303	GO1G54I02HILNG
minuta_rep_c4303	GO1G54I02FYAR8
minuta_rep_c4303	GO1G54I02G40LI
minuta_rep_c4303	GO1G54I02G12MX
minuta_rep_c4303	GO1G54I02HFYGI
minuta_rep_c4303	GO1G54I02IP72G
minuta_rep_c4303	GO1G54I02JVWTS
minuta_rep_c4304	GO1G54I02IP0GF
minuta_rep_c4304	GO1G54I02IOWKE
minuta_rep_c4304	GO1G54I02I6HC1
minuta_rep_c4304	GO1G54I02HXATF
minuta_rep_c4304	GO1G54I02HKPPI
minuta_rep_c4304	GO1G54I02JY5YW
minuta_rep_c4304	GO1G54I02FBY07
minuta_rep_c4304	GO1G54I02JSRWM
minuta_c4305	GO1G54I02GUPKZ
minuta_c4305	GO1G54I02I7A8L
minuta_c4305	GO1G54I02JZFWX
minuta_c4305	GO1G54I02F7KAN
minuta_c4305	GO1G54I02IX3KA
minuta_c4305	GO1G54I02J1N8N
minuta_c4305	GO1G54I02F0GQQ
minuta_rep_c4306	GO1G54I02GGQUM
minuta_rep_c4306	GO1G54I02F2FHZ
minuta_rep_c4306	GO1G54I02JLRR3
minuta_rep_c4306	GO1G54I02FRZUX
minuta_rep_c4306	GO1G54I02IFJBM
minuta_rep_c4306	GO1G54I02IVZZG
minuta_rep_c4306	GO1G54I02JQX9O
minuta_rep_c4307	GO1G54I02IGYWW
minuta_rep_c4307	GO1G54I02J3W4W
minuta_rep_c4307	GO1G54I02IH7HK
minuta_rep_c4307	GO1G54I02ICMCS
minuta_rep_c4307	GO1G54I02GQ5YS
minuta_rep_c4307	GO1G54I02H0MLI
minuta_rep_c4307	GO1G54I02GLZ37
minuta_c4308	GO1G54I02JDVUR
minuta_c4308	GO1G54I02IF6XR
minuta_c4308	GO1G54I02I29WK
minuta_c4308	GO1G54I02INM1L
minuta_c4308	GO1G54I02H1S79
minuta_c4308	GO1G54I02GRZ2Y
minuta_c4308	GO1G54I02HOESL
minuta_c4309	GO1G54I02IWZ9P
minuta_c4309	GO1G54I02GALPG
minuta_c4309	GO1G54I02H0JNM
minuta_c4309	GO1G54I02GXH77
minuta_c4309	GO1G54I02JHS5B
minuta_c4309	GO1G54I02JA4PQ
minuta_c4309	GO1G54I02H87PU
minuta_c4309	GO1G54I02F27VF
minuta_c4310	GO1G54I02HJFY8
minuta_c4310	GO1G54I02IAJKJ
minuta_c4310	GO1G54I02IDN2Y
minuta_c4310	GO1G54I02IT8YO
minuta_c4310	GO1G54I02I3HDY
minuta_c4310	GO1G54I02HOCHE
minuta_c4310	GO1G54I02HZA90
minuta_rep_c4311	GO1G54I02J22LQ
minuta_rep_c4311	GO1G54I02F32CX
minuta_rep_c4311	GO1G54I02G16WX
minuta_rep_c4311	GO1G54I02FZVHY
minuta_rep_c4311	GO1G54I02JAJ5U
minuta_rep_c4311	GO1G54I02H25MN
minuta_rep_c4311	GO1G54I02FOJ3V
minuta_rep_c4311	GO1G54I02G80G8
minuta_rep_c4312	GO1G54I02HRMHU
minuta_rep_c4312	GO1G54I02HP236
minuta_rep_c4312	GO1G54I02HWMY4
minuta_rep_c4312	GO1G54I02GKHUK
minuta_rep_c4312	GO1G54I02HA44G
minuta_rep_c4312	GO1G54I02JC8U1
minuta_rep_c4313	GO1G54I02HG7V5
minuta_rep_c4313	GO1G54I02FUL9F
minuta_rep_c4313	GO1G54I02JGLXY
minuta_rep_c4313	GO1G54I02GRQLJ
minuta_rep_c4313	GO1G54I02FVGIB
minuta_rep_c4313	GO1G54I02G573U
minuta_rep_c4313	GO1G54I02IMFB0
minuta_rep_c4313	GO1G54I02IRNXX
minuta_c4314	GO1G54I02HUONH
minuta_c4314	GO1G54I02IZKX2
minuta_c4314	GO1G54I02JJWF4
minuta_c4314	GO1G54I02HEP9O
minuta_c4314	GO1G54I02GXTQT
minuta_c4314	GO1G54I02FSOOS
minuta_c4314	GO1G54I02F35SO
minuta_c4315	GO1G54I02IXN92
minuta_c4315	GO1G54I02G03WT
minuta_c4315	GO1G54I02G0KF2
minuta_c4315	GO1G54I02JN5V6
minuta_c4315	GO1G54I02FLT63
minuta_c4315	GO1G54I02F5VSV
minuta_c4315	GO1G54I02H64XE
minuta_c4315	GO1G54I02H9EXR
minuta_rep_c4316	GO1G54I02JQTXC
minuta_rep_c4316	GO1G54I02G0VUE
minuta_rep_c4316	GO1G54I02IPVLR
minuta_rep_c4316	GO1G54I02JE0MY
minuta_rep_c4316	GO1G54I02I1GPL
minuta_rep_c4316	GO1G54I02HS3FU
minuta_rep_c4317	GO1G54I02IHRE9
minuta_rep_c4317	GO1G54I02IG89S
minuta_rep_c4317	GO1G54I02F6Z0I
minuta_rep_c4317	GO1G54I02GVYZ4
minuta_rep_c4317	GO1G54I02GLWD8
minuta_rep_c4318	GO1G54I02JCRSZ
minuta_rep_c4318	GO1G54I02GITL8
minuta_rep_c4318	GO1G54I02IPJ26
minuta_rep_c4318	GO1G54I02IRQ5P
minuta_rep_c4318	GO1G54I02IUO0D
minuta_rep_c4318	GO1G54I02HR4X6
minuta_rep_c4319	GO1G54I02FPGG3
minuta_rep_c4319	GO1G54I02IAZZS
minuta_rep_c4319	GO1G54I02HXO1V
minuta_rep_c4319	GO1G54I02FJMDB
minuta_rep_c4319	GO1G54I02JR84H
minuta_rep_c4319	GO1G54I02F5QZV
minuta_rep_c4320	GO1G54I02F2AFE
minuta_rep_c4320	GO1G54I02IZJ5N
minuta_rep_c4320	GO1G54I02HGXLO
minuta_rep_c4320	GO1G54I02HGVJC
minuta_rep_c4320	GO1G54I02IA4GR
minuta_rep_c4320	GO1G54I02HW1EE
minuta_rep_c4321	GO1G54I02H7NMV
minuta_rep_c4321	GO1G54I02JH6RJ
minuta_rep_c4321	GO1G54I02FUKG4
minuta_rep_c4321	GO1G54I02HY7MZ
minuta_rep_c4321	GO1G54I02HNG70
minuta_rep_c4321	GO1G54I02I88N7
minuta_rep_c4321	GO1G54I02JK8JR
minuta_rep_c4322	GO1G54I02G81YT
minuta_rep_c4322	GO1G54I02IQAYQ
minuta_rep_c4322	GO1G54I02HUN41
minuta_rep_c4322	GO1G54I02IV340
minuta_rep_c4322	GO1G54I02FBIKR
minuta_rep_c4322	GO1G54I02JDZLX
minuta_rep_c4322	GO1G54I02H8180
minuta_rep_c4322	GO1G54I02IY2Z7
minuta_rep_c4323	GO1G54I02FJ2VV
minuta_rep_c4323	GO1G54I02FY2EY
minuta_rep_c4323	GO1G54I02JLUNP
minuta_rep_c4323	GO1G54I02HOEKQ
minuta_rep_c4323	GO1G54I02HXQM3
minuta_rep_c4324	GO1G54I02FTSHQ
minuta_rep_c4324	GO1G54I02HOH7K
minuta_rep_c4324	GO1G54I02HTZ7W
minuta_rep_c4324	GO1G54I02FUN7L
minuta_rep_c4324	GO1G54I02I3EX1
minuta_rep_c4324	GO1G54I02G40AT
minuta_rep_c4325	GO1G54I02IPV83
minuta_rep_c4325	GO1G54I02JKIJK
minuta_rep_c4325	GO1G54I02GDNZN
minuta_rep_c4325	GO1G54I02HLIIR
minuta_rep_c4325	GO1G54I02H9BGH
minuta_rep_c4325	GO1G54I02IMLMQ
minuta_c4326	GO1G54I02GCOEZ
minuta_c4326	GO1G54I02HEZYL
minuta_c4326	GO1G54I02IKS77
minuta_c4326	GO1G54I02G8CHQ
minuta_c4326	GO1G54I02JB5M6
minuta_c4326	GO1G54I02FNN33
minuta_c4326	GO1G54I02IP0I8
minuta_rep_c4327	GO1G54I02GYOSY
minuta_rep_c4327	GO1G54I02IUS4D
minuta_rep_c4327	GO1G54I02JMSPM
minuta_rep_c4327	GO1G54I02GGNW4
minuta_rep_c4327	GO1G54I02IGZN0
minuta_rep_c4327	GO1G54I02FLQLN
minuta_rep_c4327	GO1G54I02HPK92
minuta_rep_c4327	GO1G54I02H5L7V
minuta_rep_c4328	GO1G54I02IJL53
minuta_rep_c4328	GO1G54I02GUUCD
minuta_rep_c4328	GO1G54I02I9U14
minuta_rep_c4328	GO1G54I02FFVOX
minuta_rep_c4328	GO1G54I02JJJW7
minuta_rep_c4328	GO1G54I02G2UBF
minuta_rep_c4329	GO1G54I02GEBP5
minuta_rep_c4329	GO1G54I02HENB2
minuta_rep_c4329	GO1G54I02FH3PK
minuta_rep_c4329	GO1G54I02IE6CC
minuta_rep_c4329	GO1G54I02GDVUA
minuta_rep_c4329	GO1G54I02IY2LA
minuta_rep_c4329	GO1G54I02HBX2E
minuta_rep_c4330	GO1G54I02J07XV
minuta_rep_c4330	GO1G54I02IHW1M
minuta_rep_c4330	GO1G54I02J43LF
minuta_rep_c4330	GO1G54I02H3SAJ
minuta_rep_c4330	GO1G54I02GFB5U
minuta_c4331	GO1G54I02GQJ5F
minuta_c4331	GO1G54I02FZ88C
minuta_c4331	GO1G54I02FPAMY
minuta_c4331	GO1G54I02J6AR6
minuta_c4331	GO1G54I02JRCML
minuta_c4331	GO1G54I02FKJ4Z
minuta_c4332	GO1G54I02JFS7G
minuta_c4332	GO1G54I02FZ52I
minuta_c4332	GO1G54I02JYQ2H
minuta_c4332	GO1G54I02HPOR9
minuta_c4332	GO1G54I02HQGXQ
minuta_c4332	GO1G54I02IT1H1
